,location_ref,location_code,location_name,admin1_ref,admin1_code,admin1_name,admin2_ref,admin2_code,admin2_name,resource_hdx_id,org_acronym,org_name,sector_code,sector_name,reference_period_start,reference_period_end,org_type_code,org_type_description
108,1,AFG,Afghanistan,1,AF01,Kabul,2,AF0102,Paghman,6bf7a159-c6dd-4afb-ac66-31ee04568d27,ORCD,Organization for Research and Community Development,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
109,1,AFG,Afghanistan,1,AF01,Kabul,2,AF0102,Paghman,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNFPA,United Nations Population Fund,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
110,1,AFG,Afghanistan,1,AF01,Kabul,2,AF0102,Paghman,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNHCR,UN Refugee Agency,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
111,1,AFG,Afghanistan,1,AF01,Kabul,2,AF0102,Paghman,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNICEF,United Nations Children's Fund,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
112,1,AFG,Afghanistan,1,AF01,Kabul,2,AF0102,Paghman,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WSTA,Watan Social and Technical Services Association,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
113,1,AFG,Afghanistan,1,AF01,Kabul,2,AF0102,Paghman,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WSTA,Watan Social and Technical Services Association,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
114,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,AKHS,Aga Khan Health Service,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
115,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,ASCHIANA,ASCHIANA: Afghansitan's Children - a New Approach,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
116,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,CHA,Coordination of Humanitarian Assistance,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
117,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,COAR,Coordination of Afghan Relief,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
118,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DAFA,Demining Agency For Afghanistan,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
119,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DRC,Danish Refugee Council,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
120,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DRC,Danish Refugee Council,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
121,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,INTERSOS,INTERSOS - Humanitarian Aid Organization,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
122,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,IOM,International Organization for Migration,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
123,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,IPSO,International Psychosocial Organization,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
124,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,IRC,International Rescue Committee,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
125,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,NAC,Norwegian Afghanistan Committee,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
126,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,NRC,Norwegian Refugee Council,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
127,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,OCCD,Organization for Community Coordination of Development,EDU,Education,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
128,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,OHW,Organization of Human Welfare,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
129,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,PUI,Première Urgence Internationale,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
130,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,PUI,Première Urgence Internationale,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
131,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,PUI,Première Urgence Internationale,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
132,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,SSEOA,Shining Star Educational Organisation of Afghanistan,EDU,Education,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
133,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNICEF,United Nations Children's Fund,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
134,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNICEF,United Nations Children's Fund,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
135,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WDIO,Watan Development and Initiative Organization,EDU,Education,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
136,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WHO,World Health Organization,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
137,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WHO,World Health Organization,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
138,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WSTA,Watan Social and Technical Services Association,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
139,1,AFG,Afghanistan,1,AF01,Kabul,3,AF0103,Chahar Asyab,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WSTA,Watan Social and Technical Services Association,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
140,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,AADA,Agency for Assistance and Development of Afghanistan,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
141,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,ACF - US,Action against Hunger - US,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
142,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,ASCHIANA,ASCHIANA: Afghansitan's Children - a New Approach,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
143,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,CHA,Coordination of Humanitarian Assistance,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
144,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DACAAR,Danish Committee for Aid to Afghan Refugees,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
145,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DRC,Danish Refugee Council,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
146,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DRC,Danish Refugee Council,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
147,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,INTERSOS,INTERSOS - Humanitarian Aid Organization,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
148,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,IPSO,International Psychosocial Organization,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
149,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,IRC,International Rescue Committee,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
150,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,MAPWO,Move Against Poverty Women Organization,EDU,Education,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
151,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,NRC,Norwegian Refugee Council,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
152,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,OCCD,Organization for Community Coordination of Development,EDU,Education,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
153,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,OPHCD,Organization for Promotion of Health & Community Development,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
154,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,ORCD,Organization for Research and Community Development,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
155,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,SCI,Save the Children International,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
156,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UA,Union Aid,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
157,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNFPA,United Nations Population Fund,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
158,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNICEF,United Nations Children's Fund,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
159,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNICEF,United Nations Children's Fund,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
160,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WFAID,World Federation,EDU,Education,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
161,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WSTA,Watan Social and Technical Services Association,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
162,1,AFG,Afghanistan,1,AF01,Kabul,4,AF0104,Bagrami,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WSTA,Watan Social and Technical Services Association,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
163,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,AADA,Agency for Assistance and Development of Afghanistan,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
164,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,AKHS,Aga Khan Health Service,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
165,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,ARWEO,Afghanistan Rehabilitation and Women Education Organization,FSC,Food Security,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
166,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,ASCHIANA,ASCHIANA: Afghansitan's Children - a New Approach,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
167,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,CHA,Coordination of Humanitarian Assistance,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
168,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,COAR,Coordination of Afghan Relief,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
169,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DAFA,Demining Agency For Afghanistan,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
170,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DRC,Danish Refugee Council,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
171,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DRC,Danish Refugee Council,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
172,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,IPSO,International Psychosocial Organization,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
173,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,IRC,International Rescue Committee,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
174,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,MAPWO,Move Against Poverty Women Organization,EDU,Education,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
175,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,NRC,Norwegian Refugee Council,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
176,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,SCI,Save the Children International,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
177,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNICEF,United Nations Children's Fund,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
178,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNICEF,United Nations Children's Fund,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
179,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WDIO,Watan Development and Initiative Organization,EDU,Education,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
180,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WSTA,Watan Social and Technical Services Association,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
181,1,AFG,Afghanistan,1,AF01,Kabul,5,AF0105,Deh Sabz,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WSTA,Watan Social and Technical Services Association,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
182,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,AKHS,Aga Khan Health Service,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
183,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,ALSDO,Afghanistan Legal & Social Development Organization,FSC,Food Security,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
184,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,CHA,Coordination of Humanitarian Assistance,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
185,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DRC,Danish Refugee Council,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
186,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DRC,Danish Refugee Council,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
187,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,FAO,Food and Agriculture Organization,FSC,Food Security,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
188,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,HT,Halo Trust,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
189,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,INTERSOS,INTERSOS - Humanitarian Aid Organization,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
190,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,IOM,International Organization for Migration,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
191,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,IPSO,International Psychosocial Organization,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
192,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,IRC,International Rescue Committee,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
193,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,NAC,Norwegian Afghanistan Committee,FSC,Food Security,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
194,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,ORCD,Organization for Research and Community Development,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
195,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UA,Union Aid,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
196,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNFPA,United Nations Population Fund,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
197,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNICEF,United Nations Children's Fund,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
198,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WSTA,Watan Social and Technical Services Association,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
199,1,AFG,Afghanistan,1,AF01,Kabul,6,AF0106,Shakar Dara,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WSTA,Watan Social and Technical Services Association,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
200,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,AKHS,Aga Khan Health Service,NUT,Nutrition,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
201,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,CHA,Coordination of Humanitarian Assistance,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
202,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,COAR,Coordination of Afghan Relief,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
203,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DRC,Danish Refugee Council,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
204,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,DRC,Danish Refugee Council,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
205,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,FCDO,Friends Community Development Organization,FSC,Food Security,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
206,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,HT,Halo Trust,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
207,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,JOIN,Johanniter International,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
208,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,NRC,Norwegian Refugee Council,PRO,Protection,2024-01-01T00:00:00,2024-03-31T23:59:59,437,International NGO
209,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,OCCD,Organization for Community Coordination of Development,EDU,Education,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
210,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,OHW,Organization of Human Welfare,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
211,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,OWH,Organization for Welfare and Humanitarian,HEA,Health,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
212,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,SSEOA,Shining Star Educational Organisation of Afghanistan,EDU,Education,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
213,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,UNICEF,United Nations Children's Fund,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-03-31T23:59:59,447,United Nations
214,1,AFG,Afghanistan,1,AF01,Kabul,7,AF0107,Musahi,6bf7a159-c6dd-4afb-ac66-31ee04568d27,WDIO,Watan Development and Initiative Organization,EDU,Education,2024-01-01T00:00:00,2024-03-31T23:59:59,441,National NGO
